issue_id,journal_id,user,notes,created_on,details,property,name,old_value,new_value
208135,1857990,Camille Galvão de Moura Bouzas,"Prezado,

As informações foram enviadas para os gestores. Ticket validado.",2025-05-09 18:34:43,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1903', 'new_value': '270'}, {'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '20'}]",attr,assigned_to_id,1903,270
208135,1858014,Marcio Anton Hadad,,2025-05-09 18:42:22,"[{'property': 'attr', 'name': 'status_id', 'old_value': '20', 'new_value': '5'}]",attr,status_id,20,5
208131,1853897,Ighor Leonardo  Santos Silva,,2025-05-05 13:53:22,"[{'property': 'relation', 'name': 'relates', 'new_value': '208129'}]",relation,relates,,208129
208131,1853917,Ighor Leonardo  Santos Silva,,2025-05-05 14:06:51,"[{'property': 'attr', 'name': 'status_id', 'old_value': '120', 'new_value': '147'}, {'property': 'attr', 'name': 'description', 'old_value': 'Criar, na tabela de mapeamento da transversalidade ACWTB1093, um campo indicativo de qual componente está associado em sua totalidade ao subtema. Os itens de domínio possíveis para esse indicativo são os componentes a seguir: Programa, Compromisso, Iniciativa, Ação, Região ou Município.', 'new_value': 'Criar, na tabela de mapeamento da transversalidade ACWTB1093, um campo indicativo de qual componente está associado em sua totalidade ao subtema, permitindo nulos. Os itens de domínio possíveis para esse indicativo são os componentes a seguir: Programa, Compromisso, Iniciativa, Ação, Região ou Município.'}]",attr,status_id,120,147
208131,1853955,Nara Marise Campelo D'Amorim,,2025-05-05 14:31:34,"[{'property': 'attr', 'name': 'status_id', 'old_value': '147', 'new_value': '148'}]",attr,status_id,147,148
208131,1854384,Nara Marise Campelo D'Amorim,,2025-05-05 20:01:00,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Impedimento'}]",attr,tag_list,,Impedimento
208131,1854392,Nara Marise Campelo D'Amorim,Atualizando o modelo na ferramenta Erwin.,2025-05-05 20:06:41,[],,,,
208131,1854574,Nara Marise Campelo D'Amorim,,2025-05-06 12:59:36,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Impedimento', 'new_value': ''}]",attr,tag_list,Impedimento,
208131,1854877,Ighor Leonardo  Santos Silva,,2025-05-06 17:05:23,"[{'property': 'attr', 'name': 'description', 'old_value': 'Criar, na tabela de mapeamento da transversalidade ACWTB1093, um campo indicativo de qual componente está associado em sua totalidade ao subtema, permitindo nulos. Os itens de domínio possíveis para esse indicativo são os componentes a seguir: Programa, Compromisso, Iniciativa, Ação, Região ou Município.', 'new_value': 'Criar, na tabela de mapeamento da transversalidade ACWTB1093, um campo indicativo de qual componente está associado em sua totalidade ao subtema, permitindo nulos. Os itens de domínio possíveis para esse indicativo são os componentes a seguir: Programa, Compromisso, Iniciativa, Ação, Região ou Município.\r\n\r\nUsuário de cadastro: 16285174504 Marilia Pedreira'}]",attr,description,"Criar, na tabela de mapeamento da transversalidade ACWTB1093, um campo indicativo de qual componente está associado em sua totalidade ao subtema, permitindo nulos. Os itens de domínio possíveis para esse indicativo são os componentes a seguir: Programa, Compromisso, Iniciativa, Ação, Região ou Município.","Criar, na tabela de mapeamento da transversalidade ACWTB1093, um campo indicativo de qual componente está associado em sua totalidade ao subtema, permitindo nulos. Os itens de domínio possíveis para esse indicativo são os componentes a seguir: Programa, Compromisso, Iniciativa, Ação, Região ou Município.rnrnUsuário de cadastro: 16285174504 Marilia Pedreira"
208131,1855453,Nara Marise Campelo D'Amorim,"Criados os scripts:
208131_PLAN_PPA_Programar_01_Altera_ACWTB1093
208131_PLAN_PPA_Programar_02_Cria_Dominio

Segue dicionário de dados atualizado.",2025-05-07 13:01:17,"[{'property': 'cf', 'name': '149', 'old_value': '', 'new_value': 'Não'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '673'}, {'property': 'attr', 'name': 'status_id', 'old_value': '148', 'new_value': '162'}, {'property': 'attachment', 'name': '317604', 'new_value': 'DD - PLAN_PPA_Programar_2024_2027_Subtema.docx'}]",cf,149,,Não
208129,1853880,Ighor Leonardo  Santos Silva,,2025-05-05 13:47:09,"[{'property': 'relation', 'name': 'relates', 'new_value': '203832'}]",relation,relates,,203832
208129,1853896,Ighor Leonardo  Santos Silva,,2025-05-05 13:53:22,"[{'property': 'relation', 'name': 'relates', 'new_value': '208131'}]",relation,relates,,208131
208128,1853988,Gemima de Freitas Machado Muniz,,2025-05-05 14:48:57,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1852', 'new_value': '2215'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '155'}]",attr,assigned_to_id,1852,2215
208128,1853992,Gemima de Freitas Machado Muniz,"Geisiane,

o tributo 5157 foi atualizado no FIPLAN apenas em 2019. Nesse caso caso, para incluí-lo em 2025 é preciso que o usuário tenha atribuído ao ser perfil em Acesso(s) a Dado(s)
Vinculado(s) :* o perfil: *Tributo orçamentário? Alteração de natureza da receita*. 
 Ref.: observação 5.3.9 do caso de uso Manter Tributo Orçamentário",2025-05-05 14:55:50,"[{'property': 'attachment', 'name': '317347', 'new_value': 'tributo 5157 052025.png'}]",attachment,317347,,tributo 5157 052025.png
208128,1853996,Gemima de Freitas Machado Muniz,,2025-05-05 14:57:04,"[{'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}]",attr,status_id,155,30
208128,1854887,Geisiane Almeida Costa,"Após alteração do perfil de usuário conforme orientado o problema foi solucionado, obrigada.",2025-05-06 17:14:53,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2215', 'new_value': '1802'}, {'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '20'}]",attr,assigned_to_id,2215,1802
208128,1855072,Gemima de Freitas Machado Muniz,,2025-05-06 18:43:17,"[{'property': 'attr', 'name': 'status_id', 'old_value': '20', 'new_value': '5'}]",attr,status_id,20,5
208123,1853738,Marcia Figueredo Nunes,,2025-05-05 12:39:09,"[{'property': 'cf', 'name': '340', 'new_value': '0'}, {'property': 'cf', 'name': '334', 'old_value': '1'}, {'property': 'cf', 'name': '267', 'old_value': 'Sustentação'}, {'property': 'attr', 'name': 'status_id', 'old_value': '1', 'new_value': '120'}, {'property': 'attr', 'name': 'tracker_id', 'old_value': '105', 'new_value': '93'}]",cf,340,,0
208123,1853740,Marcia Figueredo Nunes,,2025-05-05 12:39:30,"[{'property': 'relation', 'name': 'relates', 'new_value': '208103'}]",relation,relates,,208103
208123,1856993,Marcia Figueredo Nunes,,2025-05-08 18:21:33,"[{'property': 'cf', 'name': '396', 'old_value': '', 'new_value': 'SEFAZ - Sustentação'}, {'property': 'cf', 'name': '271', 'old_value': '', 'new_value': '3'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '4'}, {'property': 'cf', 'name': '174', 'old_value': '', 'new_value': 'Baixa'}, {'property': 'attr', 'name': 'category_id', 'new_value': '3444'}, {'property': 'attr', 'name': 'description', 'old_value': '', 'new_value': 'Por favor, executar as '}]",cf,396,,SEFAZ - Sustentação
208123,1856995,Marcia Figueredo Nunes,,2025-05-08 18:22:18,"[{'property': 'attr', 'name': 'description', 'old_value': 'Por favor, executar as ', 'new_value': ''}]",attr,description,"Por favor, executar as ",
208123,1857096,Marcia Figueredo Nunes,,2025-05-08 19:21:54,"[{'property': 'cf', 'name': '271', 'old_value': '3', 'new_value': '7.0'}, {'property': 'attr', 'name': 'description', 'old_value': '', 'new_value': 'Por favor, executar as alterações existentes no UC V7.0, que encontra-se no Ondrive no \r\ncaminho e link abaixo.\r\n\r\nA alteração consistem em dividir a coluna existente ""Qtd Concluido"" em quatro colunas “Qtde Concluído sem Pendência Financeira”, ""Qtde Concluido com Pendência Financeira"", ""Qtde Entregue sem Pendência Financeira"" e “Qtde Entregue com Pendência Financeira”.\r\n\r\n\r\nCaminho : Documentos/Compartilhados/FIPLAN/Casos de Uso/13.RELATÓRIOS/PLANEJAMENTO/M&A/Gerar_M&A011_Fisico&Financeiro_2016.doc\r\n\r\nLink: https://prodeboffice365.sharepoint.com/sites/solues/Documentos%20Compartilhados/Forms/AllItems.aspx?id=%2Fsites%2Fsolues%2FDocumentos%20Compartilhados%2FFIPLAN%2FCasos%20de%20Uso%2F13%2E%20RELAT%C3%93RIOS%20PLANEJAMENTO%2FM%26A&viewid=ee3e2d61%2D5d19%2D46e7%2Dbac5%2Dc4954007505a'}]",,,,
208123,1857117,Flavia Fernandes Amaral Ramalho,,2025-05-08 19:34:17,"[{'property': 'attr', 'name': 'status_id', 'old_value': '120', 'new_value': '199'}]",attr,status_id,120,199
208123,1857125,Marcia Figueredo Nunes,,2025-05-08 19:35:55,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,status_id,199,200
208123,1857127,Marcia Figueredo Nunes,,2025-05-08 19:36:16,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '2250'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,344,2250
208122,1853700,Francis Gomes Santos,,2025-05-05 12:17:24,"[{'property': 'attr', 'name': 'status_id', 'old_value': '120', 'new_value': '156'}]",attr,status_id,120,156
208122,1853701,Gilberto Cosme da Silva,,2025-05-05 12:18:42,"[{'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208122,1853702,Gilberto Cosme da Silva,,2025-05-05 12:19:17,"[{'property': 'cf', 'name': '345', 'old_value': 'GESTÃO DE USUÁRIO', 'new_value': ''}]",cf,345,GESTÃO DE USUÁRIO,
208122,1853707,Gilberto Cosme da Silva,,2025-05-05 12:21:02,"[{'property': 'relation', 'name': 'relates', 'new_value': '185013'}]",relation,relates,,185013
208122,1853796,Gilberto Cosme da Silva,,2025-05-05 13:19:10,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2223', 'new_value': '2287'}]",attr,assigned_to_id,2223,2287
208122,1854024,Fiplan Arquitetura,Ticket disponível no ambiente testeintegrado.fiplan.ba.gov.br,2025-05-05 15:49:24,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2287', 'new_value': '2223'}]",attr,assigned_to_id,2287,2223
208122,1854129,Gilberto Cosme da Silva,,2025-05-05 17:01:24,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2223', 'new_value': '595'}, {'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '149'}]",attr,assigned_to_id,2223,595
208122,1854829,Ana Poly Ferreira da Silva,,2025-05-06 15:02:53,"[{'property': 'cf', 'name': '238', 'old_value': '', 'new_value': '2025-05-07'}, {'property': 'attr', 'name': 'status_id', 'old_value': '149', 'new_value': '150'}]",cf,238,,2025-05-07
208122,1855897,Ana Poly Ferreira da Silva,,2025-05-07 18:23:17,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '595', 'new_value': '2287'}]",attr,assigned_to_id,595,2287
208122,1856289,Fiplan Arquitetura,Ticket disponível no ambiente homologa.fiplan.ba.gov.br,2025-05-08 10:29:02,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2287', 'new_value': '595'}]",attr,assigned_to_id,2287,595
208122,1856677,Ana Poly Ferreira da Silva,,2025-05-08 14:42:43,"[{'property': 'attr', 'name': 'status_id', 'old_value': '150', 'new_value': '142'}]",attr,status_id,150,142
208122,1856678,Ana Poly Ferreira da Silva,,2025-05-08 14:42:50,"[{'property': 'attr', 'name': 'status_id', 'old_value': '142', 'new_value': '116'}]",attr,status_id,142,116
208122,1856680,Ana Poly Ferreira da Silva,,2025-05-08 14:42:56,"[{'property': 'attr', 'name': 'status_id', 'old_value': '116', 'new_value': '117'}]",attr,status_id,116,117
208122,1856682,Ana Poly Ferreira da Silva,,2025-05-08 14:43:02,"[{'property': 'attr', 'name': 'status_id', 'old_value': '117', 'new_value': '5'}]",attr,status_id,117,5
208121,1853982,Douglas de Jesus Fonseca,"Item Alterar para Ale  (Validar Confirmar Operação (FA: 2.2.13,2.2.22, 2.2.28, 2.2.24),  R022 , R0062 Inserir Histórico /Atualizar Informações / Excluir Informação",2025-05-05 14:43:42,[],,,,
208121,1854209,Augusto Neves Lima,,2025-05-05 17:45:33,"[{'property': 'attr', 'name': 'subject', 'old_value': 'endpoint Alterar para ale', 'new_value': 'Item 31 - endpoint Alterar para ale'}]",attr,subject,endpoint Alterar para ale,Item 31 - endpoint Alterar para ale
208120,1853981,Douglas de Jesus Fonseca,"Item (18-19-20)  Filtrar Ale .  FA: (2.2.2, 2.2.4, 2.2.26, 2.2.39, 2.2.47,2.2.66, OBS: 5.2.36) (ver 6.3.2). ",2025-05-05 14:43:25,[],,,,
208120,1854205,Augusto Neves Lima,,2025-05-05 17:43:07,"[{'property': 'attr', 'name': 'subject', 'old_value': 'endpoint FiltrarALE', 'new_value': 'Item 18 - endpoint Pesquisar ALE'}]",attr,subject,endpoint FiltrarALE,Item 18 - endpoint Pesquisar ALE
208120,1854211,Augusto Neves Lima,,2025-05-05 17:47:25,"[{'property': 'attr', 'name': 'subject', 'old_value': 'Item 18 - endpoint Pesquisar ALE', 'new_value': 'Item 18, 20 - endpoint Pesquisar ALE'}]",attr,subject,Item 18 - endpoint Pesquisar ALE,"Item 18, 20 - endpoint Pesquisar ALE"
208120,1857631,Douglas de Jesus Fonseca,,2025-05-09 14:08:19,"[{'property': 'attr', 'name': 'assigned_to_id', 'new_value': '2231'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,assigned_to_id,,2231
208120,1858032,Douglas de Jesus Fonseca,,2025-05-09 18:50:27,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '50'}]",attr,done_ratio,0,50
208119,1854207,Augusto Neves Lima,,2025-05-05 17:44:01,"[{'property': 'attr', 'name': 'subject', 'old_value': 'endpoint carregar extratos associados', 'new_value': 'Item 4 - endpoint carregar extratos associados'}]",attr,subject,endpoint carregar extratos associados,Item 4 - endpoint carregar extratos associados
208119,1854223,Douglas de Jesus Fonseca,,2025-05-05 17:54:30,"[{'property': 'attr', 'name': 'assigned_to_id', 'new_value': '2231'}]",attr,assigned_to_id,,2231
208119,1854456,Douglas de Jesus Fonseca,,2025-05-06 10:58:12,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,status_id,154,71
208119,1857630,Douglas de Jesus Fonseca,,2025-05-09 14:07:28,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,0,100
208114,1856371,Augusto Neves Lima,,2025-05-08 12:24:41,"[{'property': 'cf', 'name': '371', 'old_value': '', 'new_value': '2025-05-09'}, {'property': 'attr', 'name': 'assigned_to_id', 'new_value': '2332'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",cf,371,,2025-05-09
208114,1857515,Augusto Neves Lima,"buscar extratos associados
ajustar titulo
settar opção de consulta de extrato como padrão
ocultar botão de escolher pesquisa
ajustar labels do grid de resumo
  - label do grid
  - label de quantidade
ajustar validações de botões para os novos cenários possíveis",2025-05-09 13:11:12,"[{'property': 'attr', 'name': 'subject', 'old_value': 'buscar extratos associados', 'new_value': 'Refatorar componente ConciliacaoBancariaConciliar'}]",attr,subject,buscar extratos associados,Refatorar componente ConciliacaoBancariaConciliar
208114,1857516,Augusto Neves Lima,,2025-05-09 13:12:22,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '70'}]",attr,done_ratio,0,70
208114,1857780,Augusto Neves Lima,,2025-05-09 15:40:28,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '70', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,70,100
208113,1854156,Augusto Neves Lima,,2025-05-05 17:21:27,"[{'property': 'cf', 'name': '371', 'old_value': '', 'new_value': '2025-05-07'}, {'property': 'attr', 'name': 'assigned_to_id', 'new_value': '2332'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",cf,371,,2025-05-07
208113,1855295,Augusto Neves Lima,,2025-05-06 20:38:19,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '50'}]",attr,done_ratio,0,50
208113,1856287,Augusto Neves Lima,,2025-05-07 23:27:18,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '50', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,50,100
208106,1853544,Manuela da Silva Costa,,2025-05-02 20:20:18,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,status_id,199,200
208106,1853545,Manuela da Silva Costa,,2025-05-02 20:20:36,"[{'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208106,1853547,Manuela da Silva Costa,,2025-05-02 20:20:44,"[{'property': 'relation', 'name': 'relates', 'new_value': '198366'}]",relation,relates,,198366
208106,1853712,Amauri De Freitas Aquino,,2025-05-05 12:27:18,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2246', 'new_value': '2696'}]",attr,assigned_to_id,2246,2696
208106,1854146,Amauri De Freitas Aquino,,2025-05-05 17:14:28,"[{'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208106,1854490,Amauri De Freitas Aquino,,2025-05-06 11:59:34,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2696', 'new_value': '2287'}]",attr,assigned_to_id,2696,2287
208106,1854844,Fiplan Arquitetura,Ticket disponível no ambiente testeintegrado.fiplan.ba.gov.br,2025-05-06 15:50:15,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2287', 'new_value': '2696'}]",attr,assigned_to_id,2287,2696
208106,1854889,Amauri De Freitas Aquino,Correção disponível para teste.,2025-05-06 17:15:29,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2696', 'new_value': '122'}, {'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '149'}, {'property': 'attachment', 'name': '317495', 'new_value': 'Captura de tela 2025-05-06 131417.png'}]",attr,assigned_to_id,2696,122
208106,1854907,Manuela da Silva Costa,,2025-05-06 17:26:13,"[{'property': 'attr', 'name': 'status_id', 'old_value': '149', 'new_value': '150'}]",attr,status_id,149,150
208106,1854908,Manuela da Silva Costa,,2025-05-06 17:26:20,"[{'property': 'attr', 'name': 'status_id', 'old_value': '150', 'new_value': '5'}]",attr,status_id,150,5
208104,1853516,Marilia Pedreira,,2025-05-02 19:56:02,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '192', 'new_value': '193'}]",attr,assigned_to_id,1557,1211
208104,1853731,Priscila Carvalho Ramos,,2025-05-05 12:33:48,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1890'}]",attr,assigned_to_id,1211,1890
208104,1853766,Priscila Carvalho Ramos,,2025-05-05 12:58:06,"[{'property': 'attr', 'name': 'status_id', 'old_value': '193', 'new_value': '194'}]",attr,status_id,193,194
208104,1853965,Priscila Carvalho Ramos,"Bom dia, Mari

Esta implementação não deverá ser incluída na versão em pdf?
O campo de Quantidade Concluída ficará com valor divergente em cada formato. Se for manter no PDF como está (entregue + não entregue) podemos alterar o nome do rótulo para 'Concluída + Entregue'? Ou tem outra sugestão? Caso a regra seja aplicada nos dois formatos não precisaremos dessa diferenciação. 

Segue:
Inclusão das colunas de valores Qtde Iniciada, Qtde Descontinuada, Qtde Entregue;
Alteração da coluna de valor Qtde Concluída;
Alteração do rótulo da coluna Meta para Qtde Atual.
Regras:
Regra da Qtde Iniciada: Qtde_estudo_pesquisa + qtde_processo_licitatorio
Regra da Qtde Concluída: Quantidade Concluída Não Entregue com Pendência Financeira + Quantidade Concluída Não Entregue sem Pendência Financeira
Regra da Qtde Entregue: Quantidade Concluída Entregue com Pendência Financeira + Quantidade Concluída Entregue sem Pendência Financeira
Para a Qtde Descontinuada é o valor do próprio campo 

PF 4
Esforço estimado 6",2025-05-05 14:36:54,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '1557'}]",attr,assigned_to_id,1890,1557
208104,1854226,Priscila Carvalho Ramos,,2025-05-05 17:57:52,"[{'property': 'relation', 'name': 'copied_to', 'new_value': '208176'}]",relation,copied_to,,208176
208104,1854437,Marilia Pedreira,"Priscila, boa tarde

Favor reestimar, acrescentei a alteração em PDF.

Não quero fazer grandes mudanças na versão pdf, o mais usado é o Excel.",2025-05-05 20:53:38,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'description', 'old_value': '# Alterar rótulo de “Meta” para “Qtde Atual”;\r\n# Acrescentar colunas de “Qtde Iniciado”, “Qtde Descontinuado” antes da coluna de “Qtde  Em Execução”;\r\n# Dividir a coluna de “Qtde Concluído” em duas colunas “Qtde Concluído” e “Qtde Entregue”, sendo:\r\n* Qtde Concluído = Quantidade Concluída Não Entregue com Pendência Financeira + Quantidade Concluída Não Entregue sem Pendência Financeira\r\n* Qtde Entregue = Quantidade Concluída Entregue com Pendência Financeira + Quantidade Concluída Entregue sem Pendência Financeira\r\n', 'new_value': 'Para a versão Excel\r\n\r\n# Alterar rótulo de “Meta” para “Qtde Atual”;\r\n# Acrescentar colunas de “Qtde Iniciado”, “Qtde Descontinuado” antes da coluna de “Qtde  Em Execução”;\r\n# Dividir a coluna de “Qtde Concluído” em duas colunas “Qtde Concluído” e “Qtde Entregue”, sendo:\r\n* Qtde Concluído = Quantidade Concluída Não Entregue com Pendência Financeira + Quantidade Concluída Não Entregue sem Pendência Financeira\r\n* Qtde Entregue = Quantidade Concluída Entregue com Pendência Financeira + Quantidade Concluída Entregue sem Pendência Financeira\r\n\r\n*Para a versão PDF*\r\n\r\n# Alterar rótulo de “Meta” para “Qtde Atual”;\r\n# Dividir a coluna de “Qtde Concluído” em duas colunas “Qtde Concluído” e “Qtde Entregue”, se der para dividir esta coluna em duas, sem criar nova linha, senão não altera. \r\n\r\n'}, {'property': 'attr', 'name': 'subject', 'old_value': 'Relatório do M&A: Acompanhamento: M&A 013 - Dados Físicos e Financeiros da Ação por Região - 2024-2027 (Excel)', 'new_value': 'Relatório do M&A: Acompanhamento: M&A 013 - Dados Físicos e Financeiros da Ação por Região - 2024-2027 (Excel e PDF)'}]",attr,assigned_to_id,1557,1211
208104,1854625,Priscila Carvalho Ramos,"Marília,
Acrescentando uma coluna ficará próximo deste layout anexado.
Caso aprove incluindo o PDF ficará: PF 7 Esforço 10.",2025-05-06 13:15:26,"[{'property': 'attachment', 'name': '317456', 'new_value': 'mea013_.pdf'}]",attachment,317456,,mea013_.pdf
208104,1854627,Priscila Carvalho Ramos,,2025-05-06 13:15:47,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1557'}]",attr,assigned_to_id,1211,1557
208104,1854784,Marilia Pedreira,"Aprovado, com a customização da versão Excel e com a versão PDF proposta",2025-05-06 14:41:16,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '194', 'new_value': '195'}]",attr,assigned_to_id,1557,1211
208104,1854816,Priscila Carvalho Ramos,,2025-05-06 14:56:10,"[{'property': 'cf', 'name': '333', 'old_value': '', 'new_value': '10'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '7'}, {'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '1'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1890'}, {'property': 'attr', 'name': 'status_id', 'old_value': '195', 'new_value': '200'}]",cf,333,,10
208104,1854856,Priscila Carvalho Ramos,,2025-05-06 16:36:50,"[{'property': 'cf', 'name': '340', 'old_value': '', 'new_value': '0'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",cf,340,,0
208104,1855781,Carla Ramos Campos ,,2025-05-07 16:59:58,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208104,1855868,Marilia Pedreira,"Priscila, boa tarde
Precisamos alterar as colunas de qtde concluído da versão em excel.
Dividir a coluna de “Qtde Concluído” em quatro colunas: ""Qtde Concluído sem Pendência Financeira"", “Qtde Concluído com Pendência Financeira”, ""Qtde Entregue sem Pendência Financeira"" e “Qtde Entregue com Pendência Financeira""
",2025-05-07 18:08:22,[],,,,
208104,1855940,Priscila Carvalho Ramos,"Boa tarde, Marília 
O PDF permanece com a solicitação das duas colunas de ""concluído"" e ""entregue"" ou ficará como já está ""concluído"" somando tudo?",2025-05-07 18:37:02,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '1557'}]",attr,assigned_to_id,1890,1557
208104,1855949,Marilia Pedreira,"Oi Pri!
Pode fazer o pdf com as 2 colunas como vc propôs",2025-05-07 18:41:21,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,assigned_to_id,1557,1211
208104,1856096,Priscila Carvalho Ramos,"Ok, prazo estimado mantido.",2025-05-07 19:40:40,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1890'}]",attr,assigned_to_id,1211,1890
208104,1856165,Flavia Fernandes Amaral Ramalho,,2025-05-07 19:55:18,"[{'property': 'cf', 'name': '396', 'old_value': '', 'new_value': 'SEPLAN - Sustentação'}]",cf,396,,SEPLAN - Sustentação
208103,1853515,Marilia Pedreira,,2025-05-02 19:51:34,"[{'property': 'attr', 'name': 'status_id', 'old_value': '192', 'new_value': '193'}]",attr,status_id,192,193
208103,1853734,Marcia Figueredo Nunes,,2025-05-05 12:37:35,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '344'}]",attr,assigned_to_id,1211,344
208103,1853739,Marcia Figueredo Nunes,,2025-05-05 12:39:30,"[{'property': 'relation', 'name': 'relates', 'new_value': '208123'}]",relation,relates,,208123
208103,1853808,Marcia Figueredo Nunes,Impedimento: Demanda #208103 - Modificação da Despesa: Contingenciamento Linear - Erro de Arredondamento de Valores,2025-05-05 13:29:20,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Impedimento'}]",attr,tag_list,,Impedimento
208103,1855026,Marcia Figueredo Nunes,"
Segue:
Dividir a coluna de “Qtde Concluído” em duas colunas “Qtde Concluído” e “Qtde Entregue""
 
Regras:
Qtd concluída  = qtde_con_pend_fin_nao_entregue + qtde_conc_nao_entregue
Qdt entregue   = qtde_con_pend_fin_ent_ag_inaug +  qtde_conc_entreg_aguard_inaug

Para tanto foram calculados:
Ponto de Função(PF) Total: 4
Esforço em dias úteis:   6
Favor aprovar a demanda ou reportar necessidades de ajuste.
",2025-05-06 18:14:32,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '1557'}, {'property': 'attr', 'name': 'status_id', 'old_value': '193', 'new_value': '194'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Impedimento', 'new_value': ''}]",attr,assigned_to_id,344,1557
208103,1855028,Marcia Figueredo Nunes,,2025-05-06 18:15:18,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '344'}]",attr,assigned_to_id,1557,344
